疾病通路的编号,疾病名称,通路名称,时序切片,基因名称,基因ID,基因链接
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,4,GNAQ,2776,https://www.kegg.jp/entry/hsa:2776
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,5,PLCB1,23236,https://www.kegg.jp/entry/hsa:23236
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,6,PLCB2,5330,https://www.kegg.jp/entry/hsa:5330
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,7,PLCB3,5331,https://www.kegg.jp/entry/hsa:5331
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,8,PLCB4,5332,https://www.kegg.jp/entry/hsa:5332
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,9,ITPR1,3708,https://www.kegg.jp/entry/hsa:3708
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,10,ITPR2,3709,https://www.kegg.jp/entry/hsa:3709
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,11,ITPR3,3710,https://www.kegg.jp/entry/hsa:3710
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,12,MCU,90550,https://www.kegg.jp/entry/hsa:90550
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,13,VDAC1,7416,https://www.kegg.jp/entry/hsa:7416
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,14,VDAC2,7417,https://www.kegg.jp/entry/hsa:7417
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,15,VDAC3,7419,https://www.kegg.jp/entry/hsa:7419
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,16,SLC25A4,291,https://www.kegg.jp/entry/hsa:291
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,17,SLC25A5,292,https://www.kegg.jp/entry/hsa:292
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,18,SLC25A6,293,https://www.kegg.jp/entry/hsa:293
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,19,SLC25A31,83447,https://www.kegg.jp/entry/hsa:83447
hsa04020,Calcium signaling pathway,mAChR-Ca2+ -apoptotic pathway,20,CYCS,54205,https://www.kegg.jp/entry/hsa:54205
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,1,CACNA1S,779,https://www.kegg.jp/entry/hsa:779
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,2,CACNA1C,775,https://www.kegg.jp/entry/hsa:775
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,3,CACNA1D,776,https://www.kegg.jp/entry/hsa:776
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,4,CACNA1F,778,https://www.kegg.jp/entry/hsa:778
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,5,CACNA1A,773,https://www.kegg.jp/entry/hsa:773
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,6,CACNA1B,774,https://www.kegg.jp/entry/hsa:774
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,7,CACNA1E,777,https://www.kegg.jp/entry/hsa:777
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,8,CACNA1G,8913,https://www.kegg.jp/entry/hsa:8913
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,9,CACNA1H,8912,https://www.kegg.jp/entry/hsa:8912
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,10,CACNA1I,8911,https://www.kegg.jp/entry/hsa:8911
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,11,MCU,90550,https://www.kegg.jp/entry/hsa:90550
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,12,VDAC1,7416,https://www.kegg.jp/entry/hsa:7416
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,13,VDAC2,7417,https://www.kegg.jp/entry/hsa:7417
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,14,VDAC3,7419,https://www.kegg.jp/entry/hsa:7419
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,15,SLC25A4,291,https://www.kegg.jp/entry/hsa:291
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,16,SLC25A5,292,https://www.kegg.jp/entry/hsa:292
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,17,SLC25A6,293,https://www.kegg.jp/entry/hsa:293
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,18,SLC25A31,83447,https://www.kegg.jp/entry/hsa:83447
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,19,CYCS,54205,https://www.kegg.jp/entry/hsa:54205
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,20,APAF1,317,https://www.kegg.jp/entry/hsa:317
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,21,CASP9,842,https://www.kegg.jp/entry/hsa:842
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,22,CASP3,836,https://www.kegg.jp/entry/hsa:836
hsa04724,Glutamatergic synapse,VGCC-Ca2+ -apoptotic pathway,23,CASP7,840,https://www.kegg.jp/entry/hsa:840
hsa04724,Glutamatergic synapse,Transport of calcium,1,GRIN1,2902,https://www.kegg.jp/entry/hsa:2902
hsa04724,Glutamatergic synapse,Transport of calcium,2,GRIN2A,2903,https://www.kegg.jp/entry/hsa:2903
hsa04724,Glutamatergic synapse,Transport of calcium,3,GRIN2B,2904,https://www.kegg.jp/entry/hsa:2904
hsa04724,Glutamatergic synapse,Transport of calcium,4,GRIN2C,2905,https://www.kegg.jp/entry/hsa:2905
hsa04724,Glutamatergic synapse,Transport of calcium,5,GRIN2D,2906,https://www.kegg.jp/entry/hsa:2906
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,1,UBE2L3,7332,https://www.kegg.jp/entry/hsa:7332
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,2,UBE2L6,9246,https://www.kegg.jp/entry/hsa:9246
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,3,PRKN,5071,https://www.kegg.jp/entry/hsa:5071
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,4,SNCA,6622,https://www.kegg.jp/entry/hsa:6622
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,5,UBE2L3,7332,https://www.kegg.jp/entry/hsa:7332
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,6,UBE2L6,9246,https://www.kegg.jp/entry/hsa:9246
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,7,PRKN,5071,https://www.kegg.jp/entry/hsa:5071
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,8,GPR37,2861,https://www.kegg.jp/entry/hsa:2861
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,9,UBE2L3,7332,https://www.kegg.jp/entry/hsa:7332
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,10,UBE2L6,9246,https://www.kegg.jp/entry/hsa:9246
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,11,PRKN,5071,https://www.kegg.jp/entry/hsa:5071
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,12,SEPTIN5,5413,https://www.kegg.jp/entry/hsa:5413
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,13,UBE2L3,7332,https://www.kegg.jp/entry/hsa:7332
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,14,UBE2L6,9246,https://www.kegg.jp/entry/hsa:9246
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,15,PRKN,5071,https://www.kegg.jp/entry/hsa:5071
hsa04120,Ubiquitin mediated proteolysis,Parkin-mediated ubiquitination,16,SNCAIP,9627,https://www.kegg.jp/entry/hsa:9627
hsa03050,Proteasome,26S proteasome-mediated protein degradation,1,RPS27A,6233,https://www.kegg.jp/entry/hsa:6233
hsa03050,Proteasome,26S proteasome-mediated protein degradation,2,UBA52,7311,https://www.kegg.jp/entry/hsa:7311
hsa03050,Proteasome,26S proteasome-mediated protein degradation,3,UBB,7314,https://www.kegg.jp/entry/hsa:7314
hsa03050,Proteasome,26S proteasome-mediated protein degradation,4,UBC,7316,https://www.kegg.jp/entry/hsa:7316
hsa03050,Proteasome,26S proteasome-mediated protein degradation,5,PSMA6,5687,https://www.kegg.jp/entry/hsa:5687
hsa03050,Proteasome,26S proteasome-mediated protein degradation,6,PSMA2,5683,https://www.kegg.jp/entry/hsa:5683
hsa03050,Proteasome,26S proteasome-mediated protein degradation,7,PSMA4,5685,https://www.kegg.jp/entry/hsa:5685
hsa03050,Proteasome,26S proteasome-mediated protein degradation,8,PSMA7,5688,https://www.kegg.jp/entry/hsa:5688
hsa03050,Proteasome,26S proteasome-mediated protein degradation,9,PSMA8,143471,https://www.kegg.jp/entry/hsa:143471
hsa03050,Proteasome,26S proteasome-mediated protein degradation,10,PSMA5,5686,https://www.kegg.jp/entry/hsa:5686
hsa03050,Proteasome,26S proteasome-mediated protein degradation,11,PSMA1,5682,https://www.kegg.jp/entry/hsa:5682
hsa03050,Proteasome,26S proteasome-mediated protein degradation,12,PSMA3,5684,https://www.kegg.jp/entry/hsa:5684
hsa03050,Proteasome,26S proteasome-mediated protein degradation,13,PSMB6,5694,https://www.kegg.jp/entry/hsa:5694
hsa03050,Proteasome,26S proteasome-mediated protein degradation,14,PSMB7,5695,https://www.kegg.jp/entry/hsa:5695
hsa03050,Proteasome,26S proteasome-mediated protein degradation,15,PSMB3,5691,https://www.kegg.jp/entry/hsa:5691
hsa03050,Proteasome,26S proteasome-mediated protein degradation,16,PSMB2,5690,https://www.kegg.jp/entry/hsa:5690
hsa03050,Proteasome,26S proteasome-mediated protein degradation,17,PSMB5,5693,https://www.kegg.jp/entry/hsa:5693
hsa03050,Proteasome,26S proteasome-mediated protein degradation,18,PSMB1,5689,https://www.kegg.jp/entry/hsa:5689
hsa03050,Proteasome,26S proteasome-mediated protein degradation,19,PSMB4,5692,https://www.kegg.jp/entry/hsa:5692
hsa03050,Proteasome,26S proteasome-mediated protein degradation,20,PSMC2,5701,https://www.kegg.jp/entry/hsa:5701
hsa03050,Proteasome,26S proteasome-mediated protein degradation,21,PSMC1,5700,https://www.kegg.jp/entry/hsa:5700
hsa03050,Proteasome,26S proteasome-mediated protein degradation,22,PSMC4,5704,https://www.kegg.jp/entry/hsa:5704
hsa03050,Proteasome,26S proteasome-mediated protein degradation,23,PSMC6,5706,https://www.kegg.jp/entry/hsa:5706
hsa03050,Proteasome,26S proteasome-mediated protein degradation,24,PSMC3,5702,https://www.kegg.jp/entry/hsa:5702
hsa03050,Proteasome,26S proteasome-mediated protein degradation,25,PSMC5,5705,https://www.kegg.jp/entry/hsa:5705
hsa03050,Proteasome,26S proteasome-mediated protein degradation,26,PSMD2,5708,https://www.kegg.jp/entry/hsa:5708
hsa03050,Proteasome,26S proteasome-mediated protein degradation,27,PSMD1,5707,https://www.kegg.jp/entry/hsa:5707
hsa03050,Proteasome,26S proteasome-mediated protein degradation,28,PSMD3,5709,https://www.kegg.jp/entry/hsa:5709
hsa03050,Proteasome,26S proteasome-mediated protein degradation,29,PSMD9,5715,https://www.kegg.jp/entry/hsa:5715
hsa03050,Proteasome,26S proteasome-mediated protein degradation,30,PSMD12,5718,https://www.kegg.jp/entry/hsa:5718
hsa03050,Proteasome,26S proteasome-mediated protein degradation,31,PSMD11,5717,https://www.kegg.jp/entry/hsa:5717
hsa03050,Proteasome,26S proteasome-mediated protein degradation,32,PSMD6,9861,https://www.kegg.jp/entry/hsa:9861
hsa03050,Proteasome,26S proteasome-mediated protein degradation,33,PSMD7,5713,https://www.kegg.jp/entry/hsa:5713
hsa03050,Proteasome,26S proteasome-mediated protein degradation,34,PSMD13,5719,https://www.kegg.jp/entry/hsa:5719
hsa03050,Proteasome,26S proteasome-mediated protein degradation,35,PSMD4,5710,https://www.kegg.jp/entry/hsa:5710
hsa03050,Proteasome,26S proteasome-mediated protein degradation,36,PSMD14,10213,https://www.kegg.jp/entry/hsa:10213
hsa03050,Proteasome,26S proteasome-mediated protein degradation,37,PSMD8,5714,https://www.kegg.jp/entry/hsa:5714
hsa03050,Proteasome,26S proteasome-mediated protein degradation,38,ADRM1,11047,https://www.kegg.jp/entry/hsa:11047
hsa03050,Proteasome,26S proteasome-mediated protein degradation,39,SEM1,7979,https://www.kegg.jp/entry/hsa:7979
hsa05012,Parkinson disease,UCHL1-mediated hydrolysis,1,RPS27A,6233,https://www.kegg.jp/entry/hsa:6233
hsa05012,Parkinson disease,UCHL1-mediated hydrolysis,2,UBA52,7311,https://www.kegg.jp/entry/hsa:7311
hsa05012,Parkinson disease,UCHL1-mediated hydrolysis,3,UBB,7314,https://www.kegg.jp/entry/hsa:7314
hsa05012,Parkinson disease,UCHL1-mediated hydrolysis,4,UBC,7316,https://www.kegg.jp/entry/hsa:7316
hsa05012,Parkinson disease,UCHL1-mediated hydrolysis,5,UCHL1,7345,https://www.kegg.jp/entry/hsa:7345
hsa04141,Protein processing in endoplasmic reticulum,PERK-ATF4 signaling pathway,1,EIF2AK3,9451,https://www.kegg.jp/entry/hsa:9451
hsa04141,Protein processing in endoplasmic reticulum,PERK-ATF4 signaling pathway,2,EIF2S1,1965,https://www.kegg.jp/entry/hsa:1965
hsa04141,Protein processing in endoplasmic reticulum,PERK-ATF4 signaling pathway,3,ATF4,468,https://www.kegg.jp/entry/hsa:468
hsa04141,Protein processing in endoplasmic reticulum,PERK-ATF4 signaling pathway,4,DDIT3,1649,https://www.kegg.jp/entry/hsa:1649
hsa04141,Protein processing in endoplasmic reticulum,IRE1a-XBP1 signaling pathway,1,ERN1,2081,https://www.kegg.jp/entry/hsa:2081
hsa04141,Protein processing in endoplasmic reticulum,IRE1a-XBP1 signaling pathway,2,XBP1,7494,https://www.kegg.jp/entry/hsa:7494
hsa04141,Protein processing in endoplasmic reticulum,IRE1a-XBP1 signaling pathway,3,DDIT3,1649,https://www.kegg.jp/entry/hsa:1649
hsa04141,Protein processing in endoplasmic reticulum,IRE1a-JNK signaling pathway,1,ERN1,2081,https://www.kegg.jp/entry/hsa:2081
hsa04141,Protein processing in endoplasmic reticulum,IRE1a-JNK signaling pathway,2,TRAF2,7186,https://www.kegg.jp/entry/hsa:7186
hsa04141,Protein processing in endoplasmic reticulum,IRE1a-JNK signaling pathway,3,MAP3K5,4217,https://www.kegg.jp/entry/hsa:4217
hsa04141,Protein processing in endoplasmic reticulum,IRE1a-JNK signaling pathway,4,MAP2K7,5609,https://www.kegg.jp/entry/hsa:5609
hsa04141,Protein processing in endoplasmic reticulum,IRE1a-JNK signaling pathway,5,MAPK8,5599,https://www.kegg.jp/entry/hsa:5599
hsa04141,Protein processing in endoplasmic reticulum,IRE1a-JNK signaling pathway,6,MAPK9,5601,https://www.kegg.jp/entry/hsa:5601
hsa04141,Protein processing in endoplasmic reticulum,IRE1a-JNK signaling pathway,7,MAPK10,5602,https://www.kegg.jp/entry/hsa:5602
hsa04141,Protein processing in endoplasmic reticulum,ATF6-mediated transcription,1,ATF6,22926,https://www.kegg.jp/entry/hsa:22926
hsa04141,Protein processing in endoplasmic reticulum,ATF6-mediated transcription,2,DDIT3,1649,https://www.kegg.jp/entry/hsa:1649
hsa04141,Protein processing in endoplasmic reticulum,ATF6-mediated transcription,3,XBP1,7494,https://www.kegg.jp/entry/hsa:7494
hsa04141,Protein processing in endoplasmic reticulum,ATF6-mediated transcription,4,HSPA5,3309,https://www.kegg.jp/entry/hsa:3309
hsa04140,Autophagy - animal,C9orf72-mediated autophagy initiation,1,RAB1A,5861,https://www.kegg.jp/entry/hsa:5861
hsa04140,Autophagy - animal,C9orf72-mediated autophagy initiation,2,C9orf72,203228,https://www.kegg.jp/entry/hsa:203228
hsa04140,Autophagy - animal,C9orf72-mediated autophagy initiation,3,WDR41,55255,https://www.kegg.jp/entry/hsa:55255
hsa04140,Autophagy - animal,C9orf72-mediated autophagy initiation,4,SMCR8,140775,https://www.kegg.jp/entry/hsa:140775
hsa04140,Autophagy - animal,C9orf72-mediated autophagy initiation,5,ULK1,8408,https://www.kegg.jp/entry/hsa:8408
hsa04140,Autophagy - animal,C9orf72-mediated autophagy initiation,6,RB1CC1,9821,https://www.kegg.jp/entry/hsa:9821
hsa04140,Autophagy - animal,C9orf72-mediated autophagy initiation,7,ATG101,60673,https://www.kegg.jp/entry/hsa:60673
hsa04140,Autophagy - animal,C9orf72-mediated autophagy initiation,8,ATG13,9776,https://www.kegg.jp/entry/hsa:9776
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",1,MTOR,2475,https://www.kegg.jp/entry/hsa:2475
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",2,RPTOR,57521,https://www.kegg.jp/entry/hsa:57521
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",3,AKT1S1,84335,https://www.kegg.jp/entry/hsa:84335
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",4,DEPTOR,64798,https://www.kegg.jp/entry/hsa:64798
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",5,MLST8,64223,https://www.kegg.jp/entry/hsa:64223
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",6,TELO2,9894,https://www.kegg.jp/entry/hsa:9894
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",7,TTI1,9675,https://www.kegg.jp/entry/hsa:9675
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",8,ULK1,8408,https://www.kegg.jp/entry/hsa:8408
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",9,RB1CC1,9821,https://www.kegg.jp/entry/hsa:9821
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",10,ATG101,60673,https://www.kegg.jp/entry/hsa:60673
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",11,ATG13,9776,https://www.kegg.jp/entry/hsa:9776
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",12,BECN1,8678,https://www.kegg.jp/entry/hsa:8678
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",13,PIK3C3,5289,https://www.kegg.jp/entry/hsa:5289
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",14,PIK3R4,30849,https://www.kegg.jp/entry/hsa:30849
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",15,ATG14,22863,https://www.kegg.jp/entry/hsa:22863
hsa04140,Autophagy - animal,"Autophagy-vesicle nucleation/elongation/maturation, mTORC1-PI3KC3-C1",16,NRBF2,29982,https://www.kegg.jp/entry/hsa:29982
hsa04137,Mitophagy - animal,PINK1-Parkin-mediated MFN2 degradation,1,PINK1,65018,https://www.kegg.jp/entry/hsa:65018
hsa04137,Mitophagy - animal,PINK1-Parkin-mediated MFN2 degradation,2,PRKN,5071,https://www.kegg.jp/entry/hsa:5071
hsa04137,Mitophagy - animal,PINK1-Parkin-mediated MFN2 degradation,3,MFN1,55669,https://www.kegg.jp/entry/hsa:55669
hsa04137,Mitophagy - animal,PINK1-Parkin-mediated MFN2 degradation,4,MFN2,9927,https://www.kegg.jp/entry/hsa:9927
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,1,PINK1,65018,https://www.kegg.jp/entry/hsa:65018
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,2,PRKN,5071,https://www.kegg.jp/entry/hsa:5071
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,3,CISD1,55847,https://www.kegg.jp/entry/hsa:55847
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,4,CISD2,493856,https://www.kegg.jp/entry/hsa:493856
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,5,FAF2,23197,https://www.kegg.jp/entry/hsa:23197
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,6,FKBP8,23770,https://www.kegg.jp/entry/hsa:23770
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,7,TOMM70,9868,https://www.kegg.jp/entry/hsa:9868
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,8,HK1,3098,https://www.kegg.jp/entry/hsa:3098
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,9,SQSTM1,8878,https://www.kegg.jp/entry/hsa:8878
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,10,OPTN,10133,https://www.kegg.jp/entry/hsa:10133
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,11,CALCOCO2,10241,https://www.kegg.jp/entry/hsa:10241
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,12,TAX1BP1,8887,https://www.kegg.jp/entry/hsa:8887
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,13,NBR1,4077,https://www.kegg.jp/entry/hsa:4077
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,14,MAP1LC3A,84557,https://www.kegg.jp/entry/hsa:84557
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,15,MAP1LC3B,81631,https://www.kegg.jp/entry/hsa:81631
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,16,MAP1LC3B2,643246,https://www.kegg.jp/entry/hsa:643246
hsa04137,Mitophagy - animal,PINK-Parkin-mediated autophagosome formation,17,MAP1LC3C,440738,https://www.kegg.jp/entry/hsa:440738
